game_id,date,home_team,away_team,home_score,away_score,home_win,league,attendance,away_3p_attempts,away_3p_made,away_3p_pct,away_assists,away_blocks,away_fg_attempts,away_fg_made,away_fg_pct,away_fouls,away_ft_attempts,away_ft_made,away_ft_pct,away_q1,away_q2,away_q3,away_q4,away_rebounds,away_rest_days,away_steals,away_travel_distance,away_turnovers,defensive_rating,home_3p_attempts,home_3p_made,home_3p_pct,home_assists,home_blocks,home_fg_attempts,home_fg_made,home_fg_pct,home_fouls,home_ft_attempts,home_ft_made,home_ft_pct,home_q1,home_q2,home_q3,home_q4,home_rebounds,home_rest_days,home_steals,home_travel_distance,home_turnovers,offensive_rating,overtime,pace,pace_estimate,point_diff,processed_at,referees,season,total_points,true_shooting_pct,venue
game_1389626570079110288,2026-01-28,PBC CSKA Moscow,F,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.968618,Unknown,2024-25,4043,,Unknown
game_-1612898714252053059,2026-01-28,FC Barcelona,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.968880,Unknown,2024-25,4043,,Unknown
game_-5878033612925879423,2026-01-28,FC Barcelona,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.969150,Unknown,2024-25,4045,,Unknown
game_-6498648116806595637,2026-01-28,Baskonia Vitoria-Gasteiz,F,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.969329,Unknown,2024-25,4051,,Unknown
game_5081427064958873633,2026-01-28,KK Partizan,F,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.969522,Unknown,2024-25,4043,,Unknown
game_-8846231633057976095,2026-01-28,Baskonia Vitoria-Gasteiz,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.969727,Unknown,2024-25,4043,,Unknown
game_-6391464736347875063,2026-01-28,Baskonia Vitoria-Gasteiz,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.969971,Unknown,2024-25,4045,,Unknown
game_-6680224703615746164,2026-01-28,Cluj-Napoca,F,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.970091,Unknown,2024-25,4045,,Unknown
game_3827654179720656174,2026-01-28,KK Crvena zvezda,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.970210,Unknown,2024-25,4043,,Unknown
game_-8467016269444215466,2026-01-28,KK Crvena zvezda,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.970309,Unknown,2024-25,4045,,Unknown
game_4746178991039979480,2026-01-28,AEK,F/PF,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.970404,Unknown,2024-25,4051,,Unknown
game_5124499430499820549,2026-01-28,BC Zenit Saint Petersburg,F/PF,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.970500,Unknown,2024-25,4043,,Unknown
game_2417331545445393093,2026-01-28,Brindisi,SG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.970593,Unknown,2024-25,4047,,Unknown
game_1920797297548695254,2026-01-28,CB Gran Canaria,PF/C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.970687,Unknown,2024-25,4051,,Unknown
game_-979311277932578086,2026-01-28,Valencia Basket,PF/C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.970780,Unknown,2024-25,4043,,Unknown
game_2178364500756332637,2026-01-28,Basket Cremona,SG/F,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.970872,Unknown,2024-25,4047,,Unknown
game_7145772895154118086,2026-01-28,Basket Cremona,SG/F,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.970965,Unknown,2024-25,4049,,Unknown
game_-2486181450932141479,2026-01-28,ASVEL Villeurbanne,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.971057,Unknown,2024-25,4043,,Unknown
game_-1417354524168927165,2026-01-28,Aquila Trento,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.971149,Unknown,2024-25,4043,,Unknown
game_5780800672868751490,2026-01-28,Aquila Trento,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.971241,Unknown,2024-25,4045,,Unknown
game_-8409595427541816383,2026-01-28,Promitheas,F/PF,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.971334,Unknown,2024-25,4051,,Unknown
game_-8046195216089505261,2026-01-28,KK Partizan,F,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.971428,Unknown,2024-25,4049,,Unknown
game_3708421113185795795,2026-01-28,KK Partizan,F,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.971520,Unknown,2024-25,4051,,Unknown
game_-33095107535014029,2026-01-28,Brindisi,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.971612,Unknown,2024-25,4045,,Unknown
game_5725183414860452351,2026-01-28,Victoria Libertas Pallacanestro,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.971704,Unknown,2024-25,4043,,Unknown
game_-7678944226326327685,2026-01-28,Scafati,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.971797,Unknown,2024-25,4045,,Unknown
game_-5569081174677345179,2026-01-28,Aquila Trento,F/PF,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.971889,Unknown,2024-25,4049,,Unknown
game_-5379897221749888779,2026-01-28,Hapoel Jerusalem BC,F/PF,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.971982,Unknown,2024-25,4051,,Unknown
game_-1370433094470793322,2026-01-28,ALBA Berlin,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.972086,Unknown,2024-25,4043,,Unknown
game_-4932455887632019751,2026-01-28,ALBA Berlin,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.972205,Unknown,2024-25,4045,,Unknown
game_4462815146766692869,2026-01-28,CB Gran Canaria,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.972367,Unknown,2024-25,4047,,Unknown
game_6578228847300487856,2026-01-28,CB Gran Canaria,F,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.972586,Unknown,2024-25,4047,,Unknown
game_-4365911014345053080,2026-01-28,Scafati,PF,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.972727,Unknown,2024-25,4045,,Unknown
game_-68436522989984100,2026-01-28,Slask Wroclaw,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.972860,Unknown,2024-25,4043,,Unknown
game_-3163298959458868090,2026-01-28,Scaligera Basket Verona,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.973014,Unknown,2024-25,4045,,Unknown
game_5320850183422132518,2026-01-28,FC Barcelona,PG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.973147,Unknown,2024-25,4043,,Unknown
game_-3048182790862291245,2026-01-28,FC Barcelona,PG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.973276,Unknown,2024-25,4045,,Unknown
game_9178684007374852638,2026-01-28,FC Barcelona,PG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.973436,Unknown,2024-25,4047,,Unknown
game_-1567022638265460902,2026-01-28,FC Barcelona,PG,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.973602,Unknown,2024-25,4051,,Unknown
game_7945714241417164240,2026-01-28,Pallacanestro Brescia,PG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.973733,Unknown,2024-25,4043,,Unknown
game_-1204772592585557835,2026-01-28,Pallacanestro Brescia,PG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.973862,Unknown,2024-25,4045,,Unknown
game_-5033399800202345757,2026-01-28,Brindisi,PG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.973990,Unknown,2024-25,4047,,Unknown
game_6342950015187945686,2026-01-28,Olympiacos Piraeus,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.974124,Unknown,2024-25,4043,,Unknown
game_7798103547963984609,2026-01-28,Olympiacos Piraeus,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.974280,Unknown,2024-25,4045,,Unknown
game_-1072424473973496098,2026-01-28,Olympiacos Piraeus,SG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.974414,Unknown,2024-25,4047,,Unknown
game_2984942294396826325,2026-01-28,Olympiacos Piraeus,SG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.974507,Unknown,2024-25,4049,,Unknown
game_7142138005027313066,2026-01-28,Anadolu Efes Istanbul,PG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.974599,Unknown,2024-25,4043,,Unknown
game_6748739251075840937,2026-01-28,Anadolu Efes Istanbul,PG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.974688,Unknown,2024-25,4045,,Unknown
game_-167750073395593706,2026-01-28,Anadolu Efes Istanbul,PG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.974860,Unknown,2024-25,4047,,Unknown
game_-2068598507438711734,2026-01-28,Anadolu Efes Istanbul,PG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.975045,Unknown,2024-25,4049,,Unknown
game_3747314864790600910,2026-01-28,Anadolu Efes Istanbul,PG,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.975236,Unknown,2024-25,4051,,Unknown
game_2788495745397172456,2026-01-28,Aris BC,PF/C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.975384,Unknown,2024-25,4049,,Unknown
game_-563735087686566472,2026-01-28,Brindisi,PF/C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.975555,Unknown,2024-25,4047,,Unknown
game_-8631293902238459792,2026-01-28,ASVEL Villeurbanne,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.975764,Unknown,2024-25,4047,,Unknown
game_-6506745839429332833,2026-01-28,ASVEL Villeurbanne,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.976011,Unknown,2024-25,4049,,Unknown
game_484444527445603837,2026-01-28,BC Zalgiris,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.976139,Unknown,2024-25,4043,,Unknown
game_5069640301792061211,2026-01-28,BC Lietkabelis,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.976234,Unknown,2024-25,4049,,Unknown
game_1107132267821489240,2026-01-28,BC Lietkabelis,C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:30.976433,Unknown,2024-25,4051,,Unknown
game_1043101761347843932,2026-01-28,BC Zalgiris,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.976534,Unknown,2024-25,4047,,Unknown
game_-1022291272875090298,2026-01-28,KK Crvena zvezda,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.976627,Unknown,2024-25,4043,,Unknown
game_-3888926132870640487,2026-01-28,KK Crvena zvezda,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.976719,Unknown,2024-25,4045,,Unknown
game_-148104953787194985,2026-01-28,KK Crvena zvezda,SG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.976809,Unknown,2024-25,4047,,Unknown
game_-1919276273172308651,2026-01-28,KK Crvena zvezda,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:30.976901,Unknown,2024-25,4043,,Unknown
game_-6794646295920013154,2026-01-28,KK Crvena zvezda,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.976994,Unknown,2024-25,4045,,Unknown
game_-1865732821804107766,2026-01-28,KK Crvena zvezda,SG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:30.977097,Unknown,2024-25,4047,,Unknown
game_-887185893302412502,2026-01-28,KK Crvena zvezda,SG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.977189,Unknown,2024-25,4049,,Unknown
game_7710951716112505261,2026-01-28,KK Buducnost,F/PF,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.977279,Unknown,2024-25,4045,,Unknown
game_8031365426869205184,2026-01-28,KK Buducnost,PG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:30.977398,Unknown,2024-25,4045,,Unknown
game_-8543803793944386456,2026-01-28,Olimpia Milano,PF/C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:30.977497,Unknown,2024-25,4049,,Unknown
